project_id,is_blue_ccs,log_capacity_mw,region,sponsor_type,sponsor_owner,tech,year_announced,duration,event_any,event_type,capacity_mw,region_short,cap_bkt,key,v7_project_id,sp_record_id,match_quality,Record ID,Project name,Primary end use sector,Primary end use sector detail,Secondary use sector,Output product,Will export,Export destination geography,project_status,Project status major,cbam_endex,sponsor_proxy_cbam
88,1,0.0,North_America,Other,"Lake Charles Methanol, LLC",Blue_CCS,2022.0,4,0,0,0.0,NA,XS,2022_NA_1_XS,88,CETPROJH2314,exact,CETPROJH2314,Crossfield TC Energy,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
89,0,2.923161580719156,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,17.600000000000012,UNK,L,2021_UNK_0_L,89,,no_match,,,,,,,,,,,0,0
89,0,2.923161580719156,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,17.600000000000012,UNK,L,2021_UNK_0_L,89,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
90,1,0.0,ANZ,Other,Origin Energy Limited,Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,90,,no_match,,,,,,,,,,,0,0
90,1,0.0,ANZ,Other,Origin Energy Limited,Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,90,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
91,1,0.0,North_America,Industrial_gas,"Air Products and Chemicals, Inc.",Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,91,,exact_exhausted,,,,,,,,,,,0,1
91,1,0.0,North_America,Industrial_gas,"Air Products and Chemicals, Inc.",Blue_CCS,2021.0,5,0,0,0.0,NA,XS,2021_NA_1_XS,91,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,1
92,0,0.0,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_0_XS,92,,no_match,,,,,,,,,,,0,0
92,0,0.0,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_0_XS,92,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
93,0,0.8754687373538999,ANZ,Unknown,Unknown,PEM,2020.0,6,0,0,1.3999999999999997,UNK,M,2020_UNK_0_M,93,,no_match,,,,,,,,,,,0,0
93,0,0.8754687373538999,ANZ,Unknown,Unknown,PEM,2020.0,6,0,0,1.3999999999999997,UNK,M,2020_UNK_0_M,93,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
94,0,0.048790164169432,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,0.049999999999999996,UNK,XS,2021_UNK_0_XS,94,,no_match,,,,,,,,,,,0,0
94,0,0.048790164169432,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,0.049999999999999996,UNK,XS,2021_UNK_0_XS,94,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
95,0,3.9318256327243257,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,50.0,UNK,L,2019_UNK_0_L,95,,no_match,,,,,,,,,,,0,0
95,0,3.9318256327243257,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,50.0,UNK,L,2019_UNK_0_L,95,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
96,0,2.3978952727983707,ANZ,Unknown,Unknown,PEM,2020.0,6,0,0,10.000000000000002,UNK,L,2020_UNK_0_L,96,,no_match,,,,,,,,,,,0,0
96,0,2.3978952727983707,ANZ,Unknown,Unknown,PEM,2020.0,6,0,0,10.000000000000002,UNK,L,2020_UNK_0_L,96,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
97,0,0.6931471805599453,ANZ,Unknown,Unknown,PEM,2020.0,6,0,0,1.0,UNK,M,2020_UNK_0_M,97,,no_match,,,,,,,,,,,0,0
97,0,0.6931471805599453,ANZ,Unknown,Unknown,PEM,2020.0,6,0,0,1.0,UNK,M,2020_UNK_0_M,97,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
98,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,1.25,UNK,M,2019_UNK_0_M,98,,no_match,,,,,,,,,,,0,0
98,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,1.25,UNK,M,2019_UNK_0_M,98,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
99,0,0.048790164169432,ANZ,Unknown,Unknown,PEM,2018.0,8,0,0,0.049999999999999996,UNK,XS,2018_UNK_0_XS,99,,no_match,,,,,,,,,,,0,0
99,0,0.048790164169432,ANZ,Unknown,Unknown,PEM,2018.0,8,0,0,0.049999999999999996,UNK,XS,2018_UNK_0_XS,99,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
100,0,5.081404364984463,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,160.00000000000003,UNK,XL,2019_UNK_0_XL,100,,no_match,,,,,,,,,,,0,0
100,0,5.081404364984463,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,160.00000000000003,UNK,XL,2019_UNK_0_XL,100,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
101,0,0.009950330853168,ANZ,Unknown,Unknown,PEM,2021.0,2,1,2,0.009999999999999917,UNK,XS,2021_UNK_0_XS,101,,no_match,,,,,,,,,,,0,0
101,0,0.009950330853168,ANZ,Unknown,Unknown,PEM,2021.0,2,1,2,0.009999999999999917,UNK,XS,2021_UNK_0_XS,101,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
102,1,0.0,North_America,Other,"Coffeyville Resources Nitrogen   Fertilizers, LLC",Blue_CCS,2011.0,15,0,0,0.0,NA,XS,2011_NA_1_XS,102,CETPROJH264,relaxed,CETPROJH264,Coffeyville fertilizer plant,Industry (chemical feedstock),Fertilizer,Unknown,Ammonia,Unknown,,Fully commissioned,Operating,1,0
103,0,1.3862943611198906,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,3.0,UNK,M,2021_UNK_0_M,103,,no_match,,,,,,,,,,,0,0
103,0,1.3862943611198906,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,3.0,UNK,M,2021_UNK_0_M,103,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
104,0,7.313886831633462,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,1499.9999999999998,UNK,XXL,2019_UNK_0_XXL,104,,no_match,,,,,,,,,,,0,0
104,0,7.313886831633462,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,1499.9999999999998,UNK,XXL,2019_UNK_0_XXL,104,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
105,1,0.0,ANZ,Other,Woodside Energy Group Ltd,Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,105,,no_match,,,,,,,,,,,0,0
105,1,0.0,ANZ,Other,Woodside Energy Group Ltd,Blue_CCS,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_1_XS,105,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
106,1,0.0,ANZ,Other,TNG Limited,Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,106,,no_match,,,,,,,,,,,0,0
106,1,0.0,ANZ,Other,TNG Limited,Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,106,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
107,0,0.2231435513142097,ANZ,Unknown,Unknown,PEM,2017.0,9,0,0,0.24999999999999994,UNK,S,2017_UNK_0_S,107,,no_match,,,,,,,,,,,0,0
107,0,0.2231435513142097,ANZ,Unknown,Unknown,PEM,2017.0,9,0,0,0.24999999999999994,UNK,S,2017_UNK_0_S,107,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
108,0,3.713572066704308,ANZ,Unknown,Unknown,PEM,2020.0,3,1,2,40.00000000000001,UNK,L,2020_UNK_0_L,108,,no_match,,,,,,,,,,,0,0
108,0,3.713572066704308,ANZ,Unknown,Unknown,PEM,2020.0,3,1,2,40.00000000000001,UNK,L,2020_UNK_0_L,108,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
109,0,0.4054651081081644,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,0.5,UNK,S,2019_UNK_0_S,109,,no_match,,,,,,,,,,,0,0
109,0,0.4054651081081644,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,0.5,UNK,S,2019_UNK_0_S,109,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
110,0,6.311734809152915,ANZ,Unknown,Unknown,PEM,2021.0,2,1,2,550.0000000000002,UNK,XL,2021_UNK_0_XL,110,,no_match,,,,,,,,,,,0,0
110,0,6.311734809152915,ANZ,Unknown,Unknown,PEM,2021.0,2,1,2,550.0000000000002,UNK,XL,2021_UNK_0_XL,110,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
111,0,0.6931471805599453,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,1.0,UNK,M,2021_UNK_0_M,111,,no_match,,,,,,,,,,,0,0
111,0,0.6931471805599453,ANZ,Unknown,Unknown,PEM,2021.0,5,0,0,1.0,UNK,M,2021_UNK_0_M,111,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
112,1,0.0,North_America,Other,Valero Energy Corporation,Blue_CCS,2011.0,15,0,0,0.0,NA,XS,2011_NA_1_XS,112,CETPROJH260,relaxed,CETPROJH260,Port Arthur,Industry (refinery feedstock),Oil Refinery,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,1,0
113,1,0.0,ANZ,Other,"Department of Mines, Industry Regulation and Safety",Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,113,,no_match,,,,,,,,,,,0,0
113,1,0.0,ANZ,Other,"Department of Mines, Industry Regulation and Safety",Blue_CCS,2020.0,6,0,0,0.0,UNK,XS,2020_UNK_1_XS,113,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
114,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2016.0,10,0,0,1.25,UNK,M,2016_UNK_0_M,114,,no_match,,,,,,,,,,,0,0
114,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2016.0,10,0,0,1.25,UNK,M,2016_UNK_0_M,114,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
115,0,0.2311117209633866,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,0.25999999999999995,UNK,S,2019_UNK_0_S,115,,no_match,,,,,,,,,,,0,0
115,0,0.2311117209633866,ANZ,Unknown,Unknown,PEM,2019.0,7,0,0,0.25999999999999995,UNK,S,2019_UNK_0_S,115,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
116,0,0.262364264467491,ANZ,Unknown,Unknown,PEM,2017.0,9,0,0,0.29999999999999993,UNK,S,2017_UNK_0_S,116,,no_match,,,,,,,,,,,0,0
116,0,0.262364264467491,ANZ,Unknown,Unknown,PEM,2017.0,9,0,0,0.29999999999999993,UNK,S,2017_UNK_0_S,116,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
117,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2018.0,8,0,0,1.25,UNK,M,2018_UNK_0_M,117,,no_match,,,,,,,,,,,0,0
117,0,0.8109302162163288,ANZ,Unknown,Unknown,PEM,2018.0,8,0,0,1.25,UNK,M,2018_UNK_0_M,117,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
118,1,0.0,North_America,Other,Valero Energy Corporation,Blue_CCS,2011.0,15,0,0,0.0,NA,XS,2011_NA_1_XS,118,CETPROJH261,relaxed,CETPROJH261,Port Arthur,Industry (refinery feedstock),Oil Refinery,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,1,0
119,0,0.048790164169432,EU,Unknown,Unknown,PEM,2021.0,5,0,0,0.049999999999999996,EU,XS,2021_EU_0_XS,119,CETPROJH2997,exact,CETPROJH2997,Sestao H2,Industry (other),Steel,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,1,0
120,1,0.0,MENA,Other,Qatar Fertilizer Co SAQ (QAFCO),Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,120,,no_match,,,,,,,,,,,0,0
120,1,0.0,MENA,Other,Qatar Fertilizer Co SAQ (QAFCO),Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,120,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
121,0,1.2809338454620642,EU,Unknown,Unknown,PEM,2019.0,7,0,0,2.5999999999999996,EU,M,2019_EU_0_M,121,CETPROJH21285,exact,CETPROJH21285,H2Evora,Power & heat,Power storage,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
122,0,2.3978952727983707,EU,Unknown,Unknown,PEM,2021.0,5,0,0,10.000000000000002,EU,L,2021_EU_0_L,122,CETPROJH21720,exact,CETPROJH21720,Renewable Gasfield Pilot Project,Industry (other),Metals,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,0
123,0,3.258096538021482,EU,Unknown,Unknown,PEM,2021.0,5,0,0,25.000000000000004,EU,L,2021_EU_0_L,123,CETPROJH23307,exact,CETPROJH23307,HRS Compagnie Maritime Belge,Transport (road),Refueling Station,Unknown,Hydrogen,No,,Fully commissioned,Operating,0,0
124,0,1.3862943611198906,EU,Unknown,Unknown,PEM,2019.0,7,0,0,3.0,EU,M,2019_EU_0_M,124,,exact_exhausted,,,,,,,,,,,0,0
124,0,1.3862943611198906,EU,Unknown,Unknown,PEM,2019.0,7,0,0,3.0,EU,M,2019_EU_0_M,124,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
125,0,4.61512051684126,EU,Other,Uniper SE,PEM,2020.0,6,0,0,100.00000000000003,EU,XL,2020_EU_0_XL,125,CETPROJH2868,exact,CETPROJH2868,ZE PAK Green H2,Transport (road),Buses,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
126,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2017.0,9,0,0,1.0,EU,M,2017_EU_0_M,126,CETPROJH2988,exact,CETPROJH2988,Seafuel,Transport (road),Light Motor Vehicles,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
127,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2019.0,7,0,0,1.0,EU,M,2019_EU_0_M,127,,exact_exhausted,,,,,,,,,,,0,0
127,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2019.0,7,0,0,1.0,EU,M,2019_EU_0_M,127,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
128,0,5.081404364984463,EU,Industrial_gas,L'Air Liquide S.A.,PEM,2021.0,5,0,0,160.00000000000003,EU,XL,2021_EU_0_XL,128,CETPROJH2967,exact,CETPROJH2967,Sesena H2,Industry (other),Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,1
129,0,4.51085950651685,EU,Unknown,Unknown,PEM,2021.0,5,0,0,89.99999999999997,EU,L,2021_EU_0_L,129,CETPROJH2917,exact,CETPROJH2917,VHyGO (Grand Ouest Hydrogen Valley),Transport (road),Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
130,0,2.3978952727983707,EU,Industrial_gas,L'Air Liquide S.A.,PEM,2021.0,5,0,0,10.000000000000002,EU,L,2021_EU_0_L,130,CETPROJH21593,exact,CETPROJH21593,Hydrogen Lab Leuna/ e-CO2Met project,Industry (chemical feedstock),Unknown,Unknown,"Hydrogen,Methanol",Unknown,,On-hold (assumed),Cancelled,1,1
131,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2020.0,6,0,0,2.0000000000000004,EU,M,2020_EU_0_M,131,CETPROJH2994,relaxed,CETPROJH2994,Port of Barcelona H2,Transport (road),Heavy Goods Vehicles,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
132,0,1.791759469228055,EU,Unknown,Unknown,PEM,2018.0,8,0,0,5.0,EU,M,2018_EU_0_M,132,CETPROJH21221,exact,CETPROJH21221,VTT H2,Other,R&D,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
133,0,1.7047480922384253,EU,Unknown,Unknown,PEM,2009.0,17,0,0,4.5,EU,M,2009_EU_0_M,133,,no_match,,,,,,,,,,,0,0
133,0,1.7047480922384253,EU,Unknown,Unknown,PEM,2009.0,17,0,0,4.5,EU,M,2009_EU_0_M,133,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
134,1,0.0,EU,Other,Port of Den Helder Authority,Blue_CCS,2019.0,7,0,0,0.0,EU,XS,2019_EU_1_XS,134,CETPROJH2545,relaxed,CETPROJH2545,H2-Gateway,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
135,1,0.0,EU,Oil_major,Equinor ASA,Blue_CCS,2018.0,4,1,1,0.0,EU,XS,2018_EU_1_XS,135,CETPROJH2541,relaxed,CETPROJH2541,H2M Eemshaven,Industry (other),Steel,Industry (chemical feedstock) and Power & heat,Hydrogen,Unknown,,Plans cancelled,Cancelled,1,1
136,1,0.0,EU,Other,Dow Chemical Company,Blue_CCS,2021.0,5,0,0,0.0,EU,XS,2021_EU_1_XS,136,,exact_exhausted,,,,,,,,,,,0,0
136,1,0.0,EU,Other,Dow Chemical Company,Blue_CCS,2021.0,5,0,0,0.0,EU,XS,2021_EU_1_XS,136,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
137,1,7.0909098220799835,EU,Other,Port of Rotterdam Authority,Blue_CCS,2019.0,7,0,0,1200.0,EU,XXL,2019_EU_1_XXL,137,CETPROJH2545,exact,CETPROJH2545,H2-Gateway,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
138,0,1.791759469228055,EU,Unknown,Unknown,PEM,2019.0,7,0,0,5.0,EU,M,2019_EU_0_M,138,,exact_exhausted,,,,,,,,,,,0,0
138,0,1.791759469228055,EU,Unknown,Unknown,PEM,2019.0,7,0,0,5.0,EU,M,2019_EU_0_M,138,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
139,1,1.791759469228055,EU,Other,Port of Antwerp,Blue_CCS,2020.0,3,1,1,5.0,EU,M,2020_EU_1_M,139,CETPROJH2725,relaxed,CETPROJH2725,North Stream H2,Unknown,Unknown,Unknown,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
140,1,6.90875477931522,EU,Utility,Engie SA,Blue_CCS,2021.0,5,0,0,999.9999999999999,EU,XL,2021_EU_1_XL,140,CETPROJH22050,exact,CETPROJH22050,Wintershall Dea Turquoise Hydrogen,Unknown,Unknown,Unknown,Hydrogen,No,,On-hold (assumed),Cancelled,0,0
141,0,0.6931471805599453,EU,Unknown,Unknown,PEM,2021.0,5,0,0,1.0,EU,M,2021_EU_0_M,141,CETPROJH2595,exact,CETPROJH2595,GROHW,Industry (other),Unknown,Power & heat,Hydrogen,Unknown,,On-hold (assumed),Cancelled,0,0
142,0,1.791759469228055,EU,Unknown,Unknown,PEM,2016.0,10,0,0,5.0,EU,M,2016_EU_0_M,142,CETPROJH21264,exact,CETPROJH21264,REFLEX,Power & heat,Power storage and regeneration,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
143,0,1.791759469228055,EU,Unknown,Unknown,PEM,2016.0,10,0,0,5.0,EU,M,2016_EU_0_M,143,CETPROJH2924,exact,CETPROJH2924,"SPHYNX, R&D",Other,R&D,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
144,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2021.0,5,0,0,2.0000000000000004,EU,M,2021_EU_0_M,144,CETPROJH21279,exact,CETPROJH21279,PROMETEO,Gas grid,Unknown,Industry (chemical feedstock),"Hydrogen,Ammonia",Unknown,,Design,Planning - early,0,0
145,0,2.3978952727983707,EU,Other,OMV Aktiengesellschaft,PEM,2021.0,5,0,0,10.000000000000002,EU,L,2021_EU_0_L,145,CETPROJH2549,exact,CETPROJH2549,LIFE NEW HYTS Project,Transport (road),Buses,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
146,0,2.6004649904222727,EU,Other,unknown,PEM,2020.0,6,0,0,12.470000000000002,EU,L,2020_EU_0_L,146,CETPROJH21300,exact,CETPROJH21300,SINES GH2 SOLAR,Industry (other),Unknown,Power & heat,Hydrogen,Unknown,,Design,Planning - early,0,0
147,0,1.0986122886681098,EU,Unknown,Unknown,PEM,2021.0,5,0,0,2.0000000000000004,EU,M,2021_EU_0_M,147,CETPROJH21263,exact,CETPROJH21263,Seixal Industrial Park,Gas grid,Blending,Unknown,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
148,0,1.9459101490553132,EU,Unknown,Unknown,PEM,2017.0,9,0,0,5.999999999999999,EU,M,2017_EU_0_M,148,,exact_exhausted,,,,,,,,,,,0,0
148,0,1.9459101490553132,EU,Unknown,Unknown,PEM,2017.0,9,0,0,5.999999999999999,EU,M,2017_EU_0_M,148,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
149,0,1.9459101490553132,EU,Unknown,Unknown,PEM,2010.0,16,0,0,5.999999999999999,EU,M,2010_EU_0_M,149,,exact_exhausted,,,,,,,,,,,0,0
149,0,1.9459101490553132,EU,Unknown,Unknown,PEM,2010.0,16,0,0,5.999999999999999,EU,M,2010_EU_0_M,149,,exact_exhausted,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
150,0,1.9878743481543455,EU,Unknown,Unknown,PEM,2004.0,22,0,0,6.300000000000001,EU,M,2004_EU_0_M,150,,no_match,,,,,,,,,,,0,0
150,0,1.9878743481543455,EU,Unknown,Unknown,PEM,2004.0,22,0,0,6.300000000000001,EU,M,2004_EU_0_M,150,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
151,0,2.277267285009756,EU,Unknown,Unknown,PEM,2004.0,22,0,0,8.750000000000002,EU,M,2004_EU_0_M,151,,no_match,,,,,,,,,,,0,0
151,0,2.277267285009756,EU,Unknown,Unknown,PEM,2004.0,22,0,0,8.750000000000002,EU,M,2004_EU_0_M,151,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
152,0,0.3506568716131693,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.4199999999999999,UNK,S,2022_UNK_0_S,152,,no_match,,,,,,,,,,,0,0
152,0,0.3506568716131693,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.4199999999999999,UNK,S,2022_UNK_0_S,152,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
153,0,0.3074846997479606,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.35999999999999993,UNK,S,2022_UNK_0_S,153,,no_match,,,,,,,,,,,0,0
153,0,0.3074846997479606,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.35999999999999993,UNK,S,2022_UNK_0_S,153,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
154,0,0.048790164169432,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.049999999999999996,UNK,XS,2022_UNK_0_XS,154,,no_match,,,,,,,,,,,0,0
154,0,0.048790164169432,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.049999999999999996,UNK,XS,2022_UNK_0_XS,154,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
155,0,2.3978952727983707,Asia,Other,GAIL (India) Limited,PEM,2021.0,5,0,0,10.000000000000002,UNK,L,2021_UNK_0_L,155,,no_match,,,,,,,,,,,0,0
155,0,2.3978952727983707,Asia,Other,GAIL (India) Limited,PEM,2021.0,5,0,0,10.000000000000002,UNK,L,2021_UNK_0_L,155,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
156,0,0.0,Asia,Unknown,Unknown,PEM,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_0_XS,156,,no_match,,,,,,,,,,,0,0
156,0,0.0,Asia,Unknown,Unknown,PEM,2021.0,5,0,0,0.0,UNK,XS,2021_UNK_0_XS,156,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
157,1,0.0,Asia,Other,Reliance Industries Limited,Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,157,,no_match,,,,,,,,,,,0,0
157,1,0.0,Asia,Other,Reliance Industries Limited,Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,157,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
158,0,0.0,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_0_XS,158,,no_match,,,,,,,,,,,0,0
158,0,0.0,Asia,Unknown,Unknown,PEM,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_0_XS,158,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
159,0,1.791759469228055,Asia,Unknown,Unknown,PEM,2021.0,5,0,0,5.0,UNK,M,2021_UNK_0_M,159,,no_match,,,,,,,,,,,0,0
159,0,1.791759469228055,Asia,Unknown,Unknown,PEM,2021.0,5,0,0,5.0,UNK,M,2021_UNK_0_M,159,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
160,0,2.833213344056216,Asia,Other,Suntory Holdings Limited,PEM,2022.0,4,0,0,16.0,UNK,L,2022_UNK_0_L,160,,no_match,,,,,,,,,,,0,0
160,0,2.833213344056216,Asia,Other,Suntory Holdings Limited,PEM,2022.0,4,0,0,16.0,UNK,L,2022_UNK_0_L,160,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
161,1,0.0,Asia,Other,"Toho Gas Co., Ltd.",Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,161,,no_match,,,,,,,,,,,0,0
161,1,0.0,Asia,Other,"Toho Gas Co., Ltd.",Blue_CCS,2022.0,4,0,0,0.0,UNK,XS,2022_UNK_1_XS,161,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
162,0,0.8109302162163288,Other,Unknown,Unknown,PEM,2018.0,8,0,0,1.25,OT,M,2018_OT_0_M,162,CETPROJH245,relaxed,CETPROJH245,Mohammed bin Rashid Al Maktoum Solar Park PEM,Power & heat,Re-electrification,Industry and mobility,Hydrogen,Unknown,,Fully commissioned,Operating,0,0
163,0,0.048790164169432,Asia,Unknown,Unknown,PEM,2016.0,10,0,0,0.049999999999999996,UNK,XS,2016_UNK_0_XS,163,,no_match,,,,,,,,,,,0,0
163,0,0.048790164169432,Asia,Unknown,Unknown,PEM,2016.0,10,0,0,0.049999999999999996,UNK,XS,2016_UNK_0_XS,163,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
164,0,0.0295588022415444,Asia,Unknown,Unknown,PEM,2001.0,25,0,0,0.03,UNK,XS,2001_UNK_0_XS,164,,no_match,,,,,,,,,,,0,0
164,0,0.0295588022415444,Asia,Unknown,Unknown,PEM,2001.0,25,0,0,0.03,UNK,XS,2001_UNK_0_XS,164,,no_match,,"Applied filters:
geography is not (Blank)",,,,,,,,,0,0
165,0,0.0198026272961797,Asia,Unknown,Unknown,PEM,2017.0,9,0,0,0.019999999999999987,UNK,XS,2017_UNK_0_XS,165,,no_match,,,,,,,,,,,0,0
